,createTime,specificEnergy (kWh/kWp),plantid,dayEnergy (kWh),irradiation (Wh/msq),kWp,plant_nr
1528,2019-03-24,3.51,100128,12533.24,411.3445563,3570.7236467236467,Plant2
1529,2019-03-25,3.12,100128,11141.49,345.8704409,3570.9903846153843,Plant2
1530,2019-03-26,4.38,100128,15651.7,487.8856183,3573.447488584475,Plant2
1531,2019-03-27,1.58,100128,5658.01,184.3139784,3581.018987341772,Plant2
1532,2019-03-28,3.24,100128,11591.08,380.7798812,3577.4938271604938,Plant2
1533,2019-03-29,5.34,100128,19091.7,589.0781659,3575.224719101124,Plant2
1534,2019-03-30,4.16,100128,14873.52,465.599549,3575.3653846153848,Plant2
1535,2019-03-31,5.35,100128,19144.85,631.2268913,3578.4766355140187,Plant2
1537,2019-04-01,5.44,100128,19447.34,615.5958289,3574.878676470588,Plant2
1538,2019-04-02,5.23,100128,18708.35,584.9249914,3577.122370936902,Plant2
1539,2019-04-03,2.73,100128,9753.3,302.9778865,3572.6373626373625,Plant2
1540,2019-04-04,3.96,100128,14152.99,427.5012411,3573.9873737373737,Plant2
1541,2019-04-05,4.66,100128,16677.41,511.8755401,3578.843347639485,Plant2
1542,2019-04-06,4.5,100128,16072.31,485.5805137,3571.624444444444,Plant2
1543,2019-04-07,3.99,100128,14248.7,430.9504565,3571.1027568922304,Plant2
1544,2019-04-08,5.19,100128,18567.19,613.5543771,3577.493256262042,Plant2
1545,2019-04-09,6.0,100128,21441.73,686.9646061,3573.6216666666664,Plant2
1546,2019-04-10,2.04,100128,7288.21,223.205545,3572.651960784314,Plant2
1547,2019-04-11,3.74,100128,13380.77,437.3653115,3577.7459893048126,Plant2
1548,2019-04-12,5.49,100128,19620.75,642.0759814,3573.9071038251363,Plant2
1549,2019-04-13,6.05,100128,21616.57,693.4395975,3572.986776859504,Plant2
1550,2019-04-14,5.71,100128,20424.39,656.3241741,3576.9509632224167,Plant2
1551,2019-04-15,6.17,100128,22063.83,707.7061541,3575.9854132901137,Plant2
1552,2019-04-16,5.38,100128,19245.57,613.302207,3577.2434944237916,Plant2
1553,2019-04-17,6.18,100128,22107.47,693.5246733,3577.2605177993532,Plant2
1554,2019-04-18,6.2,100128,22179.58,694.385581,3577.351612903226,Plant2
1555,2019-04-19,6.18,100128,22111.92,680.2424484,3577.9805825242715,Plant2
1556,2019-04-20,6.23,100128,22279.59,691.1755764,3576.178170144462,Plant2
1557,2019-04-21,6.2,100128,22184.16,682.9152833,3578.090322580645,Plant2
1558,2019-04-22,6.32,100128,22594.11,704.5257972,3575.017405063291,Plant2
1559,2019-04-23,6.23,100128,22270.18,708.0752799,3574.6677367576244,Plant2
1560,2019-04-24,3.66,100128,13069.75,410.3739921,3570.969945355191,Plant2
1561,2019-04-25,3.57,100128,12753.55,427.6539371,3572.422969187675,Plant2
1562,2019-04-26,2.85,100128,10184.03,317.4859805,3573.343859649123,Plant2
1563,2019-04-27,2.69,100128,9622.33,312.7629247,3577.074349442379,Plant2
1564,2019-04-28,4.7,100128,16789.39,544.5814524,3572.2106382978723,Plant2
1565,2019-04-29,6.24,100128,22297.21,708.2104688,3573.270833333333,Plant2
1566,2019-04-30,5.78,100128,20662.42,651.77295,3574.813148788927,Plant2
1568,2019-05-01,2.43,100128,8702.69,270.8226242,3581.3539094650205,Plant2
1569,2019-05-02,5.02,100128,17960.45,640.2289134,3577.778884462152,Plant2
1570,2019-05-03,4.2,100128,15014.42,515.6384169,3574.8619047619045,Plant2
1571,2019-05-04,4.69,100128,16782.4,552.5530307,3578.3368869936035,Plant2
1572,2019-05-05,5.13,100128,18345.68,610.8512918,3576.1559454191033,Plant2
1573,2019-05-06,4.67,100128,16699.23,574.274929,3575.852248394004,Plant2
1574,2019-05-07,4.4,100128,15746.63,546.8246534,3578.779545454545,Plant2
1575,2019-05-08,3.85,100128,13781.52,428.6821492,3579.6155844155846,Plant2
1576,2019-05-09,3.41,100128,12207.3,405.8837062,3579.8533724340173,Plant2
1577,2019-05-10,2.01,100128,7171.76,226.1996564,3568.0398009950254,Plant2
1578,2019-05-11,6.25,100128,22361.22,745.7980784,3577.7952,Plant2
1579,2019-05-12,6.27,100128,22417.58,783.1481722,3575.3716108452954,Plant2
1580,2019-05-13,5.79,100128,20707.44,708.8910687,3576.4145077720204,Plant2
1581,2019-05-14,6.02,100128,21542.65,660.9856236,3578.5132890365453,Plant2
1582,2019-05-15,5.01,100128,17911.24,580.9698323,3575.0978043912182,Plant2
1583,2019-05-16,6.56,100128,23457.39,743.9626551,3575.8216463414637,Plant2
1584,2019-05-17,1.04,100128,3709.24,123.0954678,3566.576923076923,Plant2
1585,2019-05-18,3.59,100128,12821.64,406.0922968,3571.4874651810583,Plant2
1586,2019-05-19,4.93,100128,17631.61,582.3629674,3576.3914807302235,Plant2
1587,2019-05-20,5.95,100128,21265.15,685.1510919,3573.9747899159665,Plant2
1588,2019-05-21,1.73,100128,6170.46,200.6337202,3566.7398843930637,Plant2
1589,2019-05-22,1.55,100128,5558.19,172.468936,3585.929032258064,Plant2
1590,2019-05-23,5.67,100128,20288.65,662.6925828,3578.245149911817,Plant2
1591,2019-05-24,2.57,100128,9179.4,304.376441,3571.750972762646,Plant2
1592,2019-05-25,4.61,100128,16494.77,600.2941758,3578.041214750542,Plant2
1593,2019-05-26,3.55,100128,12708.27,463.4564829,3579.7943661971835,Plant2
1594,2019-05-27,2.97,100128,10619.5,341.4073868,3575.5892255892254,Plant2
1595,2019-05-28,4.95,100128,17682.3,620.1232522,3572.181818181818,Plant2
1596,2019-05-29,5.2,100128,18606.42,619.0174808,3578.157692307692,Plant2
1597,2019-05-30,1.73,100128,6170.62,197.6306018,3566.8323699421967,Plant2
1598,2019-05-31,6.37,100128,22766.85,761.9604844,3574.073783359497,Plant2
1600,2019-06-01,2.88,100128,10286.07,318.2208495,3571.5520833333335,Plant2
1601,2019-06-02,6.04,100128,21609.42,690.0459723,3577.7185430463574,Plant2
1602,2019-06-03,3.28,100128,11732.95,361.9426647,3577.1189024390246,Plant2
1603,2019-06-04,6.74,100128,24095.77,759.3893106,3575.040059347181,Plant2
1604,2019-06-05,5.7,100128,20387.26,627.6687179,3576.712280701754,Plant2
1605,2019-06-06,4.58,100128,16366.97,528.4296969,3573.57423580786,Plant2
1606,2019-06-07,6.47,100128,23122.67,750.1819385,3573.8284389489954,Plant2
1607,2019-06-08,3.09,100128,11035.49,353.4410692,3571.355987055016,Plant2
1608,2019-06-09,4.68,100128,16730.96,606.9951989,3574.991452991453,Plant2
1609,2019-06-10,4.19,100128,14972.9,450.1292925,3573.484486873508,Plant2
1610,2019-06-11,1.82,100128,6499.31,207.6586555,3571.0494505494507,Plant2
1611,2019-06-12,1.14,100128,4070.76,133.0262293,3570.8421052631584,Plant2
1612,2019-06-13,4.96,100128,17750.49,607.7382539,3578.7278225806454,Plant2
1613,2019-06-14,5.35,100128,19117.49,620.8874876,3573.3626168224305,Plant2
1614,2019-06-15,2.77,100128,9906.22,301.2405738,3576.2527075812272,Plant2
1615,2019-06-16,5.65,100128,20184.36,626.5229424,3572.453097345133,Plant2
1616,2019-06-17,4.76,100128,17001.94,560.1767526,3571.8361344537816,Plant2
1617,2019-06-18,4.21,100128,15046.76,480.5377068,3574.0522565320666,Plant2
1618,2019-06-19,5.91,100128,21131.36,680.5270275,3575.5262267343487,Plant2
1619,2019-06-20,3.15,100128,11267.44,362.5713215,3576.9650793650794,Plant2
1620,2019-06-21,4.23,100128,15134.34,510.9154939,3577.8581560283683,Plant2
1621,2019-06-22,5.79,100128,20697.74,702.7130898,3574.7392055267705,Plant2
1622,2019-06-23,5.76,100128,20611.16,683.1952108,3578.326388888889,Plant2
1623,2019-06-24,6.82,100128,24371.75,767.8275172,3573.5703812316715,Plant2
1624,2019-06-25,6.03,100128,21570.2,671.476036,3577.1475953565505,Plant2
1625,2019-06-26,4.68,100128,16716.2,538.5864987,3571.8376068376074,Plant2
1626,2019-06-27,6.22,100128,22242.01,755.0512977,3575.885852090032,Plant2
1627,2019-06-28,6.26,100128,22390.26,743.0469662,3576.7188498402556,Plant2
1628,2019-06-29,6.6,100128,23600.0,754.7301098,3575.757575757576,Plant2
1629,2019-06-30,6.61,100128,23622.46,737.9896559,3573.7458396369134,Plant2
1631,2019-07-01,4.03,100128,14417.92,504.3762648,3577.6476426799004,Plant2
1632,2019-07-02,5.15,100128,18400.05,621.1615857,3572.825242718446,Plant2
1633,2019-07-03,4.93,100128,17629.86,584.0977226,3576.036511156187,Plant2
1634,2019-07-04,1.96,100128,6994.1,224.2614304,3568.4183673469392,Plant2
1635,2019-07-05,7.1,100128,25386.6,835.5475421,3575.5774647887324,Plant2
1636,2019-07-06,3.62,100128,12943.94,423.2353512,3575.6740331491715,Plant2
1637,2019-07-07,3.21,100128,11494.87,362.9610685,3580.9563862928353,Plant2
1638,2019-07-08,5.19,100128,18574.13,608.9654899,3578.8304431599227,Plant2
1639,2019-07-09,5.85,100128,20932.23,722.0633177,3578.1589743589743,Plant2
1640,2019-07-10,7.04,100128,25176.19,820.2290209,3576.163352272727,Plant2
1641,2019-07-11,2.75,100128,9824.38,307.1979907,3572.5018181818177,Plant2
1642,2019-07-12,4.44,100128,15881.56,515.373994,3576.9279279279276,Plant2
1643,2019-07-13,6.01,100128,21499.99,732.6170871,3577.3693843594015,Plant2
1644,2019-07-14,3.42,100128,12231.53,373.9835501,3576.4707602339186,Plant2
1645,2019-07-15,3.07,100128,10971.49,343.2586954,3573.7752442996743,Plant2
1646,2019-07-16,4.37,100128,15634.2,554.12948,3577.620137299771,Plant2
1647,2019-07-17,4.98,100128,17808.86,572.407326,3576.0763052208836,Plant2
1648,2019-07-18,5.02,100128,17953.88,572.7919867,3576.4701195219127,Plant2
1649,2019-07-19,3.27,100128,11692.4,367.4154942,3575.65749235474,Plant2
1650,2019-07-20,3.21,100128,11489.19,354.9317265,3579.186915887851,Plant2
1651,2019-07-21,2.79,100128,9961.95,301.363292,3570.5913978494627,Plant2
1652,2019-07-22,1.91,100128,6844.85,220.5879887,3583.6910994764403,Plant2
1653,2019-07-23,6.03,100128,21557.14,702.5673845,3574.98175787728,Plant2
1654,2019-07-24,6.48,100128,23174.9,700.9224514,3576.3734567901233,Plant2
1655,2019-07-25,6.22,100128,22253.62,674.1514154,3577.7524115755627,Plant2
1656,2019-07-26,6.12,100128,21891.02,666.1959538,3576.9640522875816,Plant2
1657,2019-07-27,5.78,100128,20678.21,663.0338362,3577.5449826989616,Plant2
1658,2019-07-28,4.12,100128,14715.31,463.0297011,3571.6771844660193,Plant2
1659,2019-07-29,4.17,100128,14904.04,448.4445862,3574.1103117506,Plant2
1660,2019-07-30,3.61,100128,12923.36,393.3742327,3579.8781163434905,Plant2
1661,2019-07-31,2.85,100128,10173.59,320.3007178,3569.680701754386,Plant2
1663,2019-08-01,2.51,100128,8972.04,276.864591,3574.517928286853,Plant2
1664,2019-08-02,4.92,100128,17601.74,548.6100094,3577.5894308943093,Plant2
1665,2019-08-03,5.51,100128,19709.15,630.4444805,3576.9782214156085,Plant2
1666,2019-08-04,2.39,100128,8527.61,268.7818359,3568.0376569037658,Plant2
1667,2019-08-05,2.42,100128,8661.68,273.9951822,3579.2066115702482,Plant2
1668,2019-08-06,4.65,100128,16620.47,560.8146652,3574.294623655914,Plant2
1669,2019-08-07,3.14,100128,11233.26,354.1410282,3577.4713375796177,Plant2
1670,2019-08-08,3.44,100128,12315.34,388.298552,3580.040697674419,Plant2
1671,2019-08-09,3.85,100128,13766.89,421.0197555,3575.815584415584,Plant2
1672,2019-08-10,3.53,100128,12614.95,402.9666954,3573.6402266288956,Plant2
1673,2019-08-11,3.71,100128,13259.89,443.8879162,3574.094339622641,Plant2
1674,2019-08-12,5.13,100128,18351.1,621.4584185,3577.212475633528,Plant2
1675,2019-08-13,3.81,100128,13606.19,426.0701388,3571.1784776902887,Plant2
1676,2019-08-14,4.56,100128,16300.56,533.0509469,3574.684210526316,Plant2
1677,2019-08-15,1.7,100128,6060.94,193.1671158,3565.2588235294115,Plant2
1678,2019-08-16,3.04,100128,10854.97,332.876764,3570.7138157894733,Plant2
1679,2019-08-17,2.29,100128,8174.33,259.4293168,3569.5764192139736,Plant2
1680,2019-08-18,1.63,100128,5843.59,191.1605264,3585.024539877301,Plant2
1681,2019-08-19,3.9,100128,13928.53,444.3691486,3571.417948717949,Plant2
1682,2019-08-20,4.91,100128,17561.32,571.3417168,3576.6435845213846,Plant2
1683,2019-08-21,4.5,100128,16095.09,523.5783712,3576.6866666666665,Plant2
1684,2019-08-22,3.3,100128,11802.57,362.1738549,3576.5363636363636,Plant2
1685,2019-08-23,3.15,100128,11245.7,353.0218532,3570.0634920634925,Plant2
1686,2019-08-24,5.59,100128,19980.32,600.2156386,3574.2969588550986,Plant2
1687,2019-08-25,5.78,100128,20679.56,617.3110788,3577.778546712803,Plant2
1688,2019-08-26,4.15,100128,14846.26,452.9894578,3577.4120481927707,Plant2
1689,2019-08-27,4.59,100128,16419.36,496.3872359,3577.2026143790854,Plant2
1690,2019-08-28,4.79,100128,17120.01,516.4532331,3574.1148225469724,Plant2
1691,2019-08-29,2.22,100128,7938.24,254.0107739,3575.7837837837833,Plant2
1692,2019-08-30,3.52,100128,12594.83,381.3827677,3578.0767045454545,Plant2
1693,2019-08-31,5.29,100128,18922.9,569.0001391,3577.10775047259,Plant2
1695,2019-09-01,3.09,100128,11041.73,349.6391009,3573.375404530744,Plant2
1696,2019-09-02,4.31,100128,15400.24,482.5738191,3573.141531322506,Plant2
1697,2019-09-03,3.61,100128,12916.03,431.7570419,3577.847645429363,Plant2
1698,2019-09-04,1.04,100128,3716.58,124.5502881,3573.6346153846152,Plant2
1699,2019-09-05,3.27,100128,11694.19,373.0007824,3576.204892966361,Plant2
1700,2019-09-06,2.0,100128,7156.43,230.7355251,3578.215,Plant2
1701,2019-09-07,3.72,100128,13283.44,433.5256576,3570.8172043010754,Plant2
1702,2019-09-08,2.59,100128,9266.82,294.4022656,3577.92277992278,Plant2
1703,2019-09-09,1.27,100128,4546.89,148.9856032,3580.228346456693,Plant2
1704,2019-09-10,0.87,100128,3096.97,107.1346338,3559.735632183908,Plant2
1705,2019-09-11,1.55,100128,5537.94,173.475696,3572.864516129032,Plant2
1706,2019-09-12,3.22,100128,11528.75,361.1375223,3580.3571428571427,Plant2
1707,2019-09-13,4.22,100128,15071.02,472.5221244,3571.3317535545025,Plant2
1708,2019-09-14,3.78,100128,13530.8,433.5585359,3579.5767195767194,Plant2
1709,2019-09-15,2.81,100128,10051.0,319.932765,3576.868327402135,Plant2
1710,2019-09-16,4.36,100128,15572.57,497.4436737,3571.6903669724766,Plant2
1711,2019-09-17,3.38,100128,12068.32,399.8847939,3570.508875739645,Plant2
1712,2019-09-18,3.35,100128,11991.91,388.7448559,3579.6746268656716,Plant2
1713,2019-09-19,3.84,100128,13724.85,414.792838,3574.1796875,Plant2
1714,2019-09-20,1.79,100128,6410.47,206.3753776,3581.268156424581,Plant2
1715,2019-09-21,4.05,100128,14464.68,438.2880775,3571.525925925926,Plant2
1716,2019-09-22,4.91,100128,17558.06,516.7979251,3575.979633401222,Plant2
1717,2019-09-23,1.23,100128,4413.09,146.418824,3587.878048780488,Plant2
1718,2019-09-24,0.6,100128,2148.21,75.85167743,3580.3500000000004,Plant2
1719,2019-09-26,0.75,100128,2699.28,93.75969929,3599.0400000000004,Plant2
1720,2019-09-27,2.28,100128,8142.58,263.0155625,3571.3070175438597,Plant2
1721,2019-09-28,1.62,100128,5775.03,181.1661757,3564.833333333333,Plant2
1722,2019-09-29,1.42,100128,5063.44,167.0653294,3565.8028169014083,Plant2
1723,2019-09-30,2.66,100128,9494.42,303.3550472,3569.330827067669,Plant2
1725,2019-10-01,2.18,100128,7809.94,243.1489285,3582.541284403669,Plant2
1726,2019-10-02,1.83,100128,6536.61,205.7956803,3571.918032786885,Plant2
1727,2019-10-03,1.26,100128,4490.15,143.8090576,3563.611111111111,Plant2
1728,2019-10-04,0.91,100128,3267.76,109.8514534,3590.945054945055,Plant2
1729,2019-10-05,3.52,100128,12593.8,403.9974706,3577.7840909090905,Plant2
1730,2019-10-06,2.38,100128,8517.02,284.1299218,3578.5798319327732,Plant2
1731,2019-10-07,3.6,100128,12868.45,385.8270746,3574.5694444444443,Plant2
1732,2019-10-08,2.53,100128,9031.6,305.1526847,3569.8023715415025,Plant2
1733,2019-10-09,2.29,100128,8188.82,263.0516545,3575.903930131004,Plant2
1734,2019-10-10,2.84,100128,10144.4,316.3562538,3571.9718309859154,Plant2
1735,2019-10-11,1.1,100128,3919.47,131.9659197,3563.154545454545,Plant2
1736,2019-10-12,2.03,100128,7271.85,230.7872422,3582.1921182266015,Plant2
1737,2019-10-13,0.79,100128,2828.87,95.67207645,3580.8481012658226,Plant2
1738,2019-10-14,1.51,100128,5400.06,170.9942303,3576.198675496689,Plant2
1739,2019-10-15,0.64,100128,2286.69,80.05439984,3572.953125,Plant2
1740,2019-10-16,0.47,100128,1668.68,61.03786749,3550.3829787234044,Plant2
1741,2019-10-17,0.8,100128,2875.49,96.85077498,3594.3624999999997,Plant2
1742,2019-10-18,0.68,100128,2433.12,83.19277948,3578.117647058823,Plant2
1743,2019-10-19,1.85,100128,6601.63,220.0483953,3568.4486486486485,Plant2
1744,2019-10-20,1.99,100128,7123.08,240.0893077,3579.4371859296484,Plant2
1745,2019-10-21,0.5,100128,1779.91,64.04329536,3559.82,Plant2
1746,2019-10-22,1.25,100128,4472.4,155.0796566,3577.9199999999996,Plant2
1747,2019-10-23,1.23,100128,4411.67,150.2006337,3586.7235772357726,Plant2
1748,2019-10-24,0.51,100128,1825.72,64.18134763,3579.843137254902,Plant2
1749,2019-10-25,1.63,100128,5834.3,204.5592734,3579.3251533742337,Plant2
1750,2019-10-26,0.27,100128,950.38,37.93193937,3519.9259259259256,Plant2
1751,2019-10-27,1.78,100128,6367.97,231.7495365,3577.5112359550562,Plant2
1752,2019-10-28,2.01,100128,7178.89,261.9768531,3571.5870646766175,Plant2
1753,2019-10-29,2.52,100128,9016.71,325.6463512,3578.0595238095234,Plant2
1754,2019-10-30,0.74,100128,2630.86,91.0103174,3555.2162162162163,Plant2
1755,2019-10-31,0.94,100128,3372.25,112.4588838,3587.5,Plant2
1757,2019-11-01,0.92,100128,3294.96,110.9791477,3581.478260869565,Plant2
1758,2019-11-02,0.24,100128,858.33,34.2726689,3576.3750000000005,Plant2
1759,2019-11-03,0.36,100128,1275.28,47.12217398,3542.4444444444443,Plant2
1760,2019-11-04,0.23,100128,830.72,33.40377552,3611.8260869565215,Plant2
1761,2019-11-05,0.12,100128,442.81,20.88482296,3690.0833333333335,Plant2
1762,2019-11-06,0.47,100128,1676.2,59.46297872,3566.3829787234044,Plant2
1763,2019-11-07,0.52,100128,1862.99,66.14803122,3582.6730769230767,Plant2
1764,2019-11-08,0.68,100128,2422.61,93.00435427,3562.6617647058824,Plant2
1765,2019-11-09,0.32,100128,1158.38,43.24811069,3619.9375000000005,Plant2
1766,2019-11-10,0.87,100128,3101.97,117.9042627,3565.4827586206893,Plant2
1767,2019-11-11,1.04,100128,3714.04,134.4829384,3571.1923076923076,Plant2
1768,2019-11-12,0.37,100128,1305.07,48.31863371,3527.2162162162163,Plant2
1769,2019-11-13,1.2,100128,4273.53,170.6398224,3561.275,Plant2
1770,2019-11-14,0.74,100128,2644.38,108.2295893,3573.4864864864867,Plant2
1771,2019-11-15,0.21,100128,736.25,29.94066737,3505.952380952381,Plant2
1772,2019-11-16,0.06,100128,223.9,13.06086984,3731.666666666667,Plant2
1773,2019-11-17,0.73,100128,2606.43,98.33440927,3570.4520547945203,Plant2
1774,2019-11-18,0.05,100128,177.71,11.46859773,3554.2,Plant2
1775,2019-11-19,0.18,100128,638.97,26.44583347,3549.8333333333335,Plant2
1776,2019-11-20,0.86,100128,3061.67,126.8108648,3560.0813953488373,Plant2
1777,2019-11-21,0.15,100128,523.59,22.73649617,3490.6000000000004,Plant2
1778,2019-11-22,0.34,100128,1228.63,46.51005828,3613.6176470588234,Plant2
1779,2019-11-23,0.05,100128,168.36,10.97657705,3367.2000000000003,Plant2
1780,2019-11-24,0.08,100128,281.98,14.64463142,3524.75,Plant2
1781,2019-11-25,0.03,100128,101.11,8.778524617,3370.3333333333335,Plant2
1782,2019-11-26,0.07,100128,256.65,14.29199741,3666.4285714285706,Plant2
1783,2019-11-27,0.11,100128,393.34,18.33527789,3575.8181818181815,Plant2
1784,2019-11-28,0.18,100128,649.96,25.87502709,3610.888888888889,Plant2
1785,2019-11-29,0.96,100128,3431.12,164.8833656,3574.0833333333335,Plant2
1786,2019-11-30,1.04,100128,3722.34,182.4499391,3579.173076923077,Plant2
1788,2019-12-01,0.57,100128,2033.59,75.12223267,3567.701754385965,Plant2
1789,2019-12-02,0.94,100128,3359.95,164.1698336,3574.4148936170213,Plant2
1790,2019-12-03,0.14,100128,486.0,21.5934154,3471.428571428571,Plant2
1791,2019-12-04,0.35,100128,1247.4,47.31020341,3564.0000000000005,Plant2
1792,2019-12-05,0.41,100128,1450.42,57.08367244,3537.6097560975613,Plant2
1793,2019-12-06,0.12,100128,424.32,19.68756026,3536.0,Plant2
1794,2019-12-07,0.53,100128,1886.79,82.4957012,3559.9811320754716,Plant2
1795,2019-12-08,0.18,100128,642.47,27.1570499,3569.2777777777783,Plant2
1796,2019-12-09,0.48,100128,1698.31,75.33781297,3538.1458333333335,Plant2
1797,2019-12-10,0.41,100128,1478.86,61.12602013,3606.9756097560976,Plant2
1798,2019-12-11,0.44,100128,1582.48,70.41162408,3596.5454545454545,Plant2
1799,2019-12-12,0.22,100128,785.34,32.3936291,3569.727272727273,Plant2
1800,2019-12-13,0.21,100128,763.63,31.98852726,3636.3333333333335,Plant2
1801,2019-12-14,0.13,100128,461.24,21.12386969,3548.0,Plant2
1802,2019-12-15,0.15,100128,547.48,23.29668784,3649.866666666667,Plant2
1803,2019-12-16,0.11,100128,408.64,18.95061446,3714.909090909091,Plant2
1804,2019-12-17,0.05,100128,162.55,10.7125956,3251.0,Plant2
1805,2019-12-18,0.54,100128,1921.84,95.69045931,3558.9629629629626,Plant2
1806,2019-12-19,0.4,100128,1443.61,58.07350453,3609.0249999999996,Plant2
1807,2019-12-20,0.14,100128,493.99,22.51688193,3528.4999999999995,Plant2
1808,2019-12-21,0.32,100128,1143.73,48.63907932,3574.15625,Plant2
1809,2019-12-22,0.08,100128,293.05,15.29049888,3663.125,Plant2
1810,2019-12-23,0.16,100128,569.08,23.47681795,3556.75,Plant2
1811,2019-12-24,0.24,100128,873.55,35.12599685,3639.7916666666665,Plant2
1812,2019-12-25,0.33,100128,1181.77,52.88496956,3581.121212121212,Plant2
1813,2019-12-26,0.72,100128,2562.91,130.7508287,3559.597222222222,Plant2
1814,2019-12-27,0.21,100128,744.43,30.05926509,3544.904761904762,Plant2
1815,2019-12-28,0.2,100128,719.53,27.38988506,3597.6499999999996,Plant2
1816,2019-12-29,0.09,100128,321.82,15.59638608,3575.777777777778,Plant2
1817,2019-12-30,0.4,100128,1417.0,58.05463154,3542.5,Plant2
1818,2019-12-31,0.63,100128,2262.64,105.7356393,3591.492063492063,Plant2
1820,2020-01-01,0.43,100128,1547.39,65.3189949,3598.5813953488373,Plant2
1821,2020-01-02,0.08,100128,268.74,14.16469782,3359.25,Plant2
1822,2020-01-03,0.39,100128,1405.12,55.11477476,3602.8717948717945,Plant2
1823,2020-01-04,0.82,100128,2945.66,149.3786904,3592.268292682927,Plant2
1824,2020-01-05,0.26,100128,935.29,36.69118966,3597.2692307692305,Plant2
1825,2020-01-06,0.12,100128,437.52,19.88458279,3646.0,Plant2
1826,2020-01-07,0.38,100128,1350.64,50.68990001,3554.3157894736846,Plant2
1827,2020-01-08,0.46,100128,1629.41,61.22612164,3542.195652173913,Plant2
1828,2020-01-09,0.05,100128,175.25,11.54956861,3505.0,Plant2
1829,2020-01-10,0.14,100128,483.36,21.01236447,3452.5714285714284,Plant2
1830,2020-01-11,0.08,100128,279.72,14.49229176,3496.5000000000005,Plant2
1831,2020-01-12,0.31,100128,1123.76,41.48509512,3625.032258064516,Plant2
1832,2020-01-13,0.64,100128,2299.67,99.24536654,3593.234375,Plant2
1833,2020-01-14,0.6,100128,2154.53,83.56105926,3590.8833333333337,Plant2
1834,2020-01-15,0.16,100128,563.69,23.70885243,3523.0625000000005,Plant2
1835,2020-01-16,0.59,100128,2104.66,88.24365161,3567.2203389830506,Plant2
1836,2020-01-17,0.65,100128,2326.87,89.1820597,3579.7999999999997,Plant2
1837,2020-01-18,0.37,100128,1320.3,48.68282781,3568.3783783783783,Plant2
1838,2020-01-19,1.22,100128,4364.69,200.6823519,3577.61475409836,Plant2
1839,2020-01-20,0.2,100128,702.48,28.28374324,3512.4,Plant2
1840,2020-01-21,0.12,100128,440.51,20.13493227,3670.9166666666665,Plant2
1841,2020-01-22,1.17,100128,4172.51,181.8937334,3566.2478632478637,Plant2
1842,2020-01-23,0.36,100128,1274.04,47.10123393,3539.0,Plant2
1843,2020-01-24,0.22,100128,785.03,31.07534783,3568.3181818181815,Plant2
1844,2020-01-25,0.5,100128,1773.04,62.60470725,3546.08,Plant2
1845,2020-01-26,0.19,100128,662.71,27.35556043,3487.947368421053,Plant2
1846,2020-01-27,0.53,100128,1905.64,69.37902728,3595.5471698113206,Plant2
1847,2020-01-28,0.48,100128,1719.98,62.68491129,3583.291666666667,Plant2
1848,2020-01-29,0.8,100128,2863.02,108.1461678,3578.7749999999996,Plant2
1849,2020-01-30,0.37,100128,1335.64,47.84873995,3609.8378378378384,Plant2
1850,2020-01-31,0.44,100128,1580.31,56.12533087,3591.613636363636,Plant2
1852,2020-02-01,0.35,100128,1253.76,45.68155895,3582.171428571429,Plant2
1853,2020-02-02,1.28,100128,4570.61,179.1029994,3570.7890624999995,Plant2
1854,2020-02-03,0.41,100128,1460.99,53.79953541,3563.390243902439,Plant2
1855,2020-02-04,0.64,100128,2277.32,83.83802794,3558.3125,Plant2
1856,2020-02-05,1.62,100128,5797.71,215.5372308,3578.833333333333,Plant2
1857,2020-02-06,0.68,100128,2440.04,85.85264701,3588.2941176470586,Plant2
1858,2020-02-07,0.39,100128,1401.28,49.31634664,3593.0256410256407,Plant2
1859,2020-02-08,0.78,100128,2806.47,99.0818399,3598.038461538461,Plant2
1860,2020-02-09,0.09,100128,320.77,16.87529915,3564.111111111111,Plant2
1861,2020-02-10,0.68,100128,2415.8,85.25704688,3552.6470588235293,Plant2
1862,2020-02-11,0.4,100128,1442.51,53.66278771,3606.2749999999996,Plant2
1863,2020-02-12,0.57,100128,2037.9,70.64630347,3575.263157894737,Plant2
1864,2020-02-13,1.59,100128,5667.54,198.190929,3564.490566037736,Plant2
1865,2020-02-14,0.83,100128,2950.28,102.2750754,3554.55421686747,Plant2
1866,2020-02-15,0.33,100128,1194.64,43.9451916,3620.1212121212125,Plant2
1867,2020-02-16,0.42,100128,1505.48,54.40683438,3584.476190476191,Plant2
1868,2020-02-17,0.45,100128,1616.29,58.48695378,3591.7555555555555,Plant2
1869,2020-02-18,1.5,100128,5348.7,186.5981999,3565.7999999999997,Plant2
1870,2020-02-19,1.62,100128,5803.88,198.2755782,3582.641975308642,Plant2
1871,2020-02-20,0.52,100128,1861.4,64.1620733,3579.6153846153848,Plant2
1872,2020-02-21,1.11,100128,3972.07,137.7649473,3578.4414414414414,Plant2
1873,2020-02-22,0.83,100128,2962.36,100.906233,3569.1084337349403,Plant2
1874,2020-02-23,1.09,100128,3912.17,131.3250996,3589.1467889908254,Plant2
1875,2020-02-24,0.82,100128,2931.22,97.29904263,3574.6585365853657,Plant2
1876,2020-02-25,0.67,100128,2385.15,81.22507782,3559.9253731343283,Plant2
